t1,t2,t3,t4,t5,t6,brs
48,47,95,38,33,25,405
87,23,10,94,54,63,469
59,25,89,43,84,49,418
59,16,39,48,81,25,414
75,66,70,37,9,5,463
22,45,22,22,41,37,411
27,52,21,21,36,51,400
34,99,62,76,62,7,462
30,26,16,46,41,32,409
4,96,28,24,29,71,484
69,11,72,2,44,37,449
32,73,22,98,14,96,502
67,4,50,57,40,39,394
18,82,69,51,45,31,411
34,93,9,37,32,96,479
33,44,1,86,55,71,437
36,29,29,51,60,95,415
45,98,32,83,18,56,445
50,59,71,73,54,27,385
57,98,46,2,4,5,500
49,30,90,94,98,30,476
30,91,73,48,21,33,434
34,23,9,52,42,92,438
52,47,82,80,42,46,382
68,2,42,66,39,22,431
89,58,45,9,61,96,454
6,1,56,33,33,62,447
4,20,35,35,10,44,452
66,49,66,44,3,61,400
66,15,88,18,88,73,486
61,42,70,32,57,7,410
82,12,62,24,51,90,453
14,93,68,3,90,25,512
39,94,94,50,78,58,440
57,33,20,95,79,18,463
72,32,80,41,77,91,451
82,95,13,13,86,91,532
36,23,88,56,76,90,455
55,68,25,82,18,79,445
10,77,58,94,39,42,441
84,80,25,85,64,62,455
67,98,43,55,24,84,441
60,86,1,70,85,91,496
83,15,23,32,16,3,495
9,22,2,68,49,45,442
12,75,31,38,65,85,447
63,83,72,60,75,47,411
22,69,92,0,3,81,520
80,47,48,99,86,70,444
91,54,53,75,97,20,455
29,25,41,10,44,41,410
42,76,52,13,61,98,436
57,80,58,60,61,90,412
44,17,93,80,2,16,496
36,23,31,4,68,36,439
46,59,39,30,64,26,384
82,77,88,95,9,58,496
3,69,76,58,46,8,449
65,68,90,39,66,72,427
35,59,8,48,14,61,417
80,3,77,22,70,39,466
3,46,88,21,75,64,460
70,90,65,35,82,2,474
1,5,76,56,50,95,475
96,83,53,77,98,86,499
27,59,70,34,52,78,402
7,24,93,13,57,82,491
7,52,88,99,66,77,480
59,8,96,58,63,4,468
80,73,60,93,97,36,472
51,32,18,75,82,11,450
20,56,46,59,4,94,442
26,7,8,61,32,11,478
39,3,15,100,88,9,524
85,24,84,8,85,20,505
21,5,12,5,78,22,514
78,14,45,73,27,55,423
2,37,38,16,97,28,477
96,72,49,73,20,52,428
97,6,74,1,89,64,521
20,12,19,80,42,73,462
78,59,17,30,94,34,453
36,35,59,15,1,77,451
81,12,65,5,49,12,470
21,54,92,66,68,66,430
17,99,1,27,18,96,534
89,34,70,43,38,65,412
83,73,87,98,83,69,499
88,5,69,92,24,10,513
55,11,39,49,20,81,419
62,49,37,60,96,85,421
11,81,7,45,69,90,480
79,16,68,54,97,35,451
40,5,92,99,45,12,491
34,41,51,46,62,63,358
95,49,44,63,23,69,414
72,17,36,91,9,83,487
27,65,71,6,61,71,439
83,36,73,24,21,16,461
97,66,31,94,64,51,446
93,22,52,66,59,10,442
89,7,44,19,24,56,453
28,91,59,43,9,24,448
56,4,32,66,76,50,416
2,91,29,58,38,93,476
56,65,43,90,57,94,424
91,25,91,62,86,24,485
43,25,1,23,50,90,450
67,55,8,75,64,4,453
40,28,3,39,85,58,435
30,99,91,34,52,46,435
65,88,52,54,98,9,453
26,74,38,53,81,62,410
46,63,77,42,52,24,383
87,10,43,41,12,13,469
89,46,39,38,14,19,434
45,94,84,80,24,99,492
23,36,33,41,15,75,428
4,91,42,32,60,22,453
34,73,47,38,2,76,430
8,47,30,17,66,5,460
49,11,11,93,98,50,473
54,70,87,7,19,44,444
3,38,74,94,59,31,458
8,48,93,69,39,25,444
84,7,50,22,83,87,479
34,88,99,38,46,6,465
34,63,76,90,10,66,455
95,15,94,68,75,38,483
72,57,26,3,1,73,475
30,9,91,24,9,6,514
65,52,73,56,37,26,387
39,11,17,20,36,56,434
93,73,18,17,69,12,491
10,54,91,25,15,44,453
99,39,8,2,2,13,536
40,26,73,34,94,14,455
5,76,65,41,90,61,450
38,17,3,55,64,5,458
33,16,47,7,10,24,463
69,38,79,52,12,19,434
38,94,59,73,58,25,425
54,64,57,64,23,74,395
5,71,34,88,70,75,469
93,71,59,33,12,43,438
26,85,92,83,28,90,500
16,55,96,11,92,11,508
35,95,74,9,28,85,485
27,68,7,59,43,51,404
94,26,71,57,66,20,446
66,8,14,95,61,77,481
48,59,13,60,24,60,397
95,91,2,18,71,44,496
10,59,21,61,98,18,472
59,15,67,80,26,60,429
23,58,76,41,77,18,432
77,98,89,92,95,58,515
49,88,54,81,73,21,430
86,37,73,67,8,46,438
68,27,65,39,98,97,466
54,22,65,90,97,13,475
62,5,35,43,59,25,415
18,52,81,56,36,98,437
17,-1,93,62,0,79,521
9,87,18,98,70,12,519
91,67,54,21,47,86,434
42,42,93,77,93,21,461
33,93,6,38,21,52,449
0,59,66,76,26,1,477
94,1,56,3,37,97,509
80,29,67,98,4,79,495
93,56,1,35,70,68,455
34,23,58,88,28,7,456
49,48,77,71,89,58,402
49,33,45,91,10,9,446
61,45,81,80,73,93,448
63,93,64,29,9,79,465
24,21,37,10,50,11,448
79,41,63,16,23,18,446
25,5,80,4,97,15,530
49,71,9,52,91,34,425
53,51,25,3,5,98,472
68,47,73,75,88,17,444
99,52,1,41,43,81,450
39,49,9,64,60,81,411
80,8,96,31,20,10,509
74,21,39,3,83,84,481
36,65,24,95,32,60,431
45,76,32,8,74,69,437
37,22,60,30,11,60,422
83,63,86,36,62,52,415
86,11,62,43,76,81,455
36,35,19,37,91,51,417
42,23,80,84,46,36,419
43,36,71,97,29,59,422
79,85,51,55,84,9,450
46,33,60,89,61,95,430
86,64,9,1,24,95,514
84,65,0,8,25,88,507
31,63,77,29,15,40,427
1,37,46,9,85,83,477
97,30,52,63,69,97,453
92,31,16,99,92,86,526
64,44,12,37,23,57,407
95,76,2,5,97,0,564
66,31,85,45,45,61,394
83,68,38,71,57,4,441
78,46,84,50,79,8,441
16,60,82,11,30,97,485
96,92,30,31,69,73,473
14,69,84,48,63,17,440
19,90,0,14,84,39,504
32,84,71,68,19,95,471
32,74,2,59,35,16,450
99,90,81,66,79,25,495
78,76,72,50,71,40,412
2,25,88,43,11,96,505
55,50,9,17,71,82,436
91,92,26,40,82,90,493
93,63,92,39,51,38,426
29,91,70,70,48,35,422
45,40,82,43,54,65,376
67,27,2,98,51,51,442
35,67,84,86,30,36,439
98,99,33,1,96,4,558
42,84,24,41,27,85,437
44,64,30,28,65,19,410
5,6,32,66,77,71,474
9,16,28,30,90,82,491
78,37,69,18,29,39,426
0,4,38,70,90,65,486
69,3,58,97,92,89,507
92,35,78,21,89,68,475
50,41,11,34,52,65,384
82,89,43,20,59,51,422
60,8,28,14,68,98,479
5,56,6,50,43,46,408
79,25,16,8,76,89,498
41,85,69,56,7,14,451
53,39,88,52,92,22,428
37,45,73,64,73,53,385
80,28,40,45,53,6,416
0,98,90,20,74,44,501
18,46,99,55,97,26,464
9,44,46,73,65,32,409
84,75,28,3,34,72,469
84,88,12,18,22,13,509
46,72,94,40,54,40,397
79,21,70,64,97,87,481
20,20,40,18,85,11,477
53,0,5,93,14,88,518
64,93,70,76,86,61,456
58,80,96,81,54,32,442
23,84,5,27,27,63,467
61,49,51,37,0,96,425
23,33,82,88,83,18,482
21,10,26,12,64,94,491
83,55,12,20,10,31,467
79,86,100,12,44,90,503
71,85,22,59,80,32,445
6,72,50,36,72,56,412
75,28,68,72,88,0,479
94,26,76,60,16,52,444
98,54,66,99,70,0,492
3,5,63,95,30,56,479
56,17,24,20,22,72,447
91,48,-1,0,54,76,477
95,97,53,6,22,19,501
30,55,62,87,46,19,412
67,89,39,74,6,53,442
56,63,19,40,85,13,435
45,79,67,12,90,20,462
82,10,37,97,28,21,485
67,21,37,36,48,12,414
53,6,48,83,4,81,462
97,10,97,83,62,4,529
96,49,12,59,78,87,463
29,71,94,64,1,23,479
3,64,83,95,90,52,486
16,96,90,6,18,56,505
60,27,25,2,21,38,448
68,70,77,9,49,53,414
76,25,24,62,46,44,401
83,42,38,88,81,72,448
23,3,8,29,28,36,473
42,13,31,59,58,27,406
29,75,45,58,89,96,448
88,5,63,99,80,13,516
50,43,45,63,62,14,376
65,10,58,32,2,35,446
31,8,65,90,93,77,490
43,70,5,74,59,12,446
98,78,67,61,56,51,417
57,12,32,72,23,64,429
81,93,19,76,76,45,466
81,35,35,40,59,23,409
29,85,80,42,0,15,481
30,82,45,41,11,78,435
9,41,98,18,21,52,463
10,47,95,80,32,36,452
59,7,54,22,7,80,460
34,50,93,32,75,40,415
42,97,77,49,70,90,447
38,0,18,95,18,27,495
82,87,33,69,58,19,448
46,96,49,66,18,78,430
96,63,85,82,82,86,500
77,89,70,87,52,56,437
25,59,96,49,5,70,449
33,92,55,92,95,69,475
23,73,54,75,55,22,416
48,83,58,27,35,59,393
60,51,44,22,31,36,380
33,29,60,41,19,22,417
63,21,50,31,61,68,394
47,17,33,10,29,48,416
78,38,68,3,82,47,443
91,4,65,75,85,18,498
36,93,26,75,50,59,419
93,73,54,47,76,78,432
70,28,25,19,38,52,414
13,44,71,12,59,40,423
14,99,61,26,42,19,461
59,37,94,72,25,2,464
68,70,42,86,6,41,438
99,99,80,6,98,92,567
68,76,17,89,5,71,486
67,12,2,47,96,41,463
50,49,78,81,95,62,422
15,48,70,41,93,18,443
96,49,72,33,71,32,428
30,12,82,24,54,17,455
35,48,90,63,5,11,456
22,38,85,96,4,56,476
35,33,74,3,80,2,483
62,66,67,62,92,32,422
92,5,55,22,47,12,463
85,3,19,86,11,34,506
41,18,11,42,49,97,437
25,29,17,22,95,81,485
71,45,8,6,76,28,462
46,84,49,90,15,81,448
50,39,1,20,51,29,414
29,26,31,94,7,46,456
24,32,39,1,9,71,467
3,5,33,19,17,60,484
86,89,26,82,44,72,463
46,20,27,92,53,24,430
38,88,48,91,5,70,461
66,2,59,41,17,6,461
77,12,92,1,13,0,545
16,78,2,1,54,66,482
82,53,10,82,6,70,475
33,5,31,85,60,1,477
37,38,98,93,89,65,474
5,15,84,71,63,26,475
80,98,25,58,34,7,473
20,79,93,73,11,64,482
53,24,97,21,56,25,439
41,36,19,34,34,37,399
61,70,87,10,53,53,419
46,3,61,59,32,11,430
28,29,53,97,56,77,430
30,8,86,13,96,88,522
28,15,5,24,81,17,493
37,96,85,1,62,60,469
14,1,3,7,97,58,532
24,20,39,9,25,37,446
64,48,75,31,94,61,419
59,90,41,47,25,32,406
78,45,48,61,79,3,425
56,6,47,59,49,62,378
97,85,22,91,63,80,499
42,15,55,6,11,15,467
28,84,29,33,48,6,441
44,79,16,96,33,86,471
26,51,87,77,9,63,447
65,85,64,21,25,75,447
53,45,48,16,26,0,419
52,100,60,67,78,92,455
76,96,50,51,66,93,438
74,81,23,43,32,97,457
96,69,24,1,42,14,486
40,85,21,93,42,72,450
92,59,52,60,20,62,410
94,50,7,27,89,98,501
94,17,43,37,59,39,419
31,40,53,43,18,82,405
37,82,53,72,64,53,392
30,85,2,91,25,52,474
80,28,6,19,90,19,500
30,20,67,37,17,9,455
52,2,89,2,29,41,469
38,35,89,1,89,46,460
28,21,83,56,57,44,406
38,79,2,99,25,0,515
32,57,26,13,68,94,451
15,74,63,52,64,71,414
64,25,40,51,16,46,390
57,18,35,57,49,61,376
29,51,63,49,7,5,426
81,49,17,27,98,69,458
93,66,23,31,57,72,438
20,72,18,96,24,52,461
45,33,95,92,97,22,487
10,88,13,54,7,80,495
68,1,11,15,87,94,525
56,18,56,59,23,25,408
75,70,96,85,39,48,443
55,46,80,80,19,49,404
34,59,44,56,41,72,371
27,48,96,87,77,0,488
41,78,57,33,64,52,381
69,74,50,92,23,38,428
39,98,74,58,33,14,447
25,64,76,76,75,90,461
27,56,92,44,38,30,411
42,73,50,77,90,76,429
28,21,76,49,3,56,433
65,24,95,13,41,37,447
63,59,13,21,10,27,453
56,76,4,27,6,4,493
22,63,12,60,71,63,427
29,94,9,67,35,55,446
69,13,61,79,82,88,471
10,3,40,88,70,64,472
38,76,59,40,79,54,394
96,27,56,36,71,71,435
39,77,64,91,38,90,449
20,1,94,59,42,90,483
18,72,85,94,99,86,523
93,45,64,27,17,40,430
78,79,77,64,3,4,495
30,99,65,71,24,42,442
6,49,67,56,85,51,408
84,88,62,91,34,24,471
50,37,63,64,85,45,384
98,20,42,68,45,30,431
25,96,77,17,9,66,491
7,4,51,99,36,40,465
65,45,66,25,21,86,429
69,34,22,62,14,63,427
59,0,21,62,44,21,437
21,65,67,16,40,32,425
16,80,91,30,89,74,492
3,47,33,95,80,93,488
54,85,20,15,17,7,482
55,97,72,0,27,66,467
62,36,74,11,75,5,462
39,29,27,74,21,86,446
99,77,54,30,14,2,487
26,49,1,77,42,60,421
90,71,65,73,61,59,425
75,72,57,28,15,87,452
17,38,71,15,98,35,466
46,84,52,33,12,30,417
54,67,84,17,24,40,427
18,67,16,66,86,25,463
29,96,14,38,2,12,502
26,57,33,68,33,79,415
7,54,51,4,90,22,465
47,13,53,8,77,90,455
65,86,43,29,36,64,410
30,96,73,47,53,47,401
2,12,93,51,66,54,454
62,31,74,44,28,95,431
73,81,63,84,72,21,457
99,65,48,15,32,68,440
1,64,46,65,75,29,431
10,2,48,45,62,35,423
22,18,98,77,91,2,527
72,60,38,69,84,61,413
34,11,49,38,8,23,437
45,56,62,14,20,36,405
82,11,18,88,19,10,514
54,16,53,41,92,98,444
52,78,89,26,89,10,476
47,84,14,99,46,86,465
69,77,7,31,18,79,472
51,78,51,25,24,80,415
82,2,56,16,63,45,441
33,4,79,47,20,83,460
9,75,94,94,55,8,505
48,36,3,57,45,98,425
60,42,51,42,20,12,397
70,27,44,11,43,97,444
77,75,100,69,89,67,483
1,77,4,57,31,5,495
77,75,73,5,50,2,472
45,40,81,91,56,81,428
44,21,58,13,42,92,432
55,85,20,96,49,7,463
20,86,19,94,68,17,495
21,45,90,46,29,8,442
55,52,62,38,50,75,361
84,70,13,86,11,95,515
75,86,56,8,84,66,464
93,31,59,1,99,89,512
57,97,48,7,62,88,453
60,33,24,32,8,24,440
17,87,77,31,24,36,458
18,21,45,28,31,11,446
65,20,58,72,86,67,433
89,38,55,40,39,82,412
2,86,74,42,12,80,487
22,6,89,84,42,62,468
25,82,79,39,98,52,451
90,45,51,34,98,1,462
72,78,11,31,28,74,457
41,36,66,56,59,59,367
56,11,33,25,18,61,432
49,23,32,70,26,50,392
23,62,54,66,87,13,437
20,33,14,56,12,43,435
83,97,97,73,61,53,470
43,10,94,76,22,40,457
50,88,93,21,27,25,461
15,84,90,23,30,32,476
62,22,59,28,62,75,412
28,99,69,97,62,95,499
9,97,17,84,77,3,532
71,77,83,60,53,64,414
40,79,48,41,76,18,410
31,56,89,48,94,82,446
11,27,80,65,24,87,473
31,18,53,0,96,79,482
34,56,81,88,49,59,405
96,9,57,36,31,92,472
8,81,96,82,62,75,493
36,85,23,98,57,21,463
67,8,10,58,36,67,441
45,60,7,85,59,53,409
73,49,18,65,40,3,430
60,16,23,41,80,45,417
92,60,34,18,54,59,417
87,12,63,16,42,30,452
21,34,60,18,65,90,445
43,16,10,38,40,33,420
76,37,62,39,64,4,425
92,30,19,11,42,12,479
41,10,1,35,94,68,477
46,74,1,7,89,60,472
41,87,60,72,50,19,413
84,90,44,84,71,34,455
27,60,2,29,74,81,460
26,1,35,68,80,98,487
24,94,38,34,5,40,454
99,75,68,39,39,11,456
25,83,96,42,2,34,478
48,21,69,35,96,83,447
71,2,51,43,18,68,430
16,88,40,43,44,57,404
28,37,82,83,96,0,499
19,12,26,34,71,4,477
7,60,67,58,34,15,432
13,34,27,28,82,75,457
31,20,47,50,35,56,375
30,7,29,45,14,99,475
30,54,66,45,70,33,385
87,57,3,60,10,33,461
48,37,49,60,40,30,357
76,90,87,61,74,55,449
28,66,31,12,48,19,429
19,1,89,62,92,78,505
19,57,37,40,88,95,447
80,99,7,84,36,29,494
52,88,33,50,49,73,385
60,9,4,8,76,54,472
84,47,88,5,60,48,435
35,11,14,46,80,19,456
99,75,62,40,57,21,436
49,46,5,1,27,28,444
41,57,31,83,79,30,420
78,32,86,95,58,37,452
93,28,27,29,98,3,506
2,13,41,41,72,83,460
11,49,20,79,63,83,448
75,7,57,0,10,76,494
9,76,17,49,61,88,453
32,42,96,97,2,74,494
19,59,69,85,91,36,453
49,28,90,18,52,99,449
14,54,86,76,23,47,435
15,11,51,51,54,71,405
12,52,98,44,49,85,433
2,98,23,77,12,70,511
55,29,50,47,80,27,385
60,62,60,78,25,36,403
55,83,78,53,99,62,436
39,75,65,48,86,56,399
96,42,46,20,34,86,442
3,83,57,20,14,25,480
58,81,82,33,37,68,423
89,6,29,61,36,62,444
19,20,3,76,84,14,506
37,36,37,62,54,60,369
1,66,73,64,28,19,458
92,53,3,97,12,92,523
65,12,19,49,52,34,405
44,3,70,31,99,19,474
16,36,93,42,40,65,426
72,59,23,32,41,24,413
68,88,61,1,9,25,485
97,99,28,41,1,90,519
18,67,9,88,49,58,440
70,59,9,75,40,2,456
93,15,82,81,36,11,497
89,76,73,75,94,56,469
86,25,55,55,49,74,400
43,98,3,35,58,54,432
62,19,99,70,71,24,463
78,9,23,69,80,40,458
54,95,6,13,65,64,463
16,57,6,34,20,87,470
74,15,80,31,21,0,489
73,41,95,98,45,82,466
35,18,81,49,7,65,439
88,69,15,35,48,82,444
38,30,42,0,91,53,436
90,85,34,81,77,48,455
64,55,63,62,3,86,432
62,62,90,53,79,71,423
81,61,24,88,66,92,469
43,36,30,76,19,26,423
43,53,17,26,12,92,449
83,82,91,63,5,11,507
12,8,7,69,36,12,495
5,57,85,32,59,68,436
42,7,72,71,58,85,441
89,12,53,67,56,44,413
60,69,64,11,48,78,416
30,30,14,22,0,75,480
55,73,55,95,65,69,418
97,52,3,46,17,16,469
21,96,77,62,49,29,439
44,4,46,23,29,55,410
33,16,72,15,16,44,449
3,59,89,93,89,22,509
39,33,2,70,59,66,424
23,95,59,81,81,1,496
16,77,73,36,54,0,455
75,18,20,84,21,0,502
24,99,76,87,2,50,490
40,24,45,4,7,27,453
20,71,79,4,97,38,488
66,40,65,50,38,39,367
4,46,50,5,34,13,449
82,68,54,79,50,18,420
18,55,26,90,44,8,451
43,77,43,80,6,22,445
72,68,33,22,34,43,410
21,51,93,65,24,7,460
2,26,12,83,11,5,528
9,63,7,18,86,53,471
33,94,100,20,12,3,528
55,26,18,24,83,80,453
86,80,68,99,20,5,512
19,65,34,93,27,81,462
80,2,6,6,70,53,492
23,82,84,17,31,74,472
84,86,31,77,6,11,502
60,57,83,95,74,51,426
47,12,58,41,61,96,418
53,50,78,77,39,94,418
13,22,26,96,84,77,499
72,78,91,47,56,24,430
31,97,34,98,18,56,471
2,58,79,71,31,24,454
35,68,10,58,69,98,452
51,22,11,42,23,91,446
42,57,7,69,62,11,431
22,76,77,57,36,48,407
96,47,23,24,92,40,456
4,25,38,46,9,68,447
30,91,77,5,38,81,479
47,28,34,83,42,8,425
41,72,31,8,53,65,413
13,79,17,60,99,20,491
92,71,33,81,88,60,464
37,8,57,80,98,66,460
64,32,34,82,91,32,442
5,36,19,3,10,71,499
94,31,17,23,78,21,482
10,12,70,17,48,48,436
66,25,95,96,49,36,450
10,45,47,57,99,81,438
52,24,75,62,66,29,406
81,90,70,44,66,42,425
48,77,95,95,72,83,479
6,5,4,33,58,93,505
58,60,73,44,21,78,408
62,26,3,61,69,57,424
35,39,45,100,82,89,455
89,53,3,68,89,72,473
94,69,40,99,75,81,483
94,13,97,49,43,39,449
88,4,98,94,39,9,531
47,51,17,24,56,35,386
14,27,92,10,22,75,496
60,6,13,71,96,81,493
42,8,96,77,14,99,511
94,31,95,76,22,57,473
19,23,100,39,84,70,476
65,78,98,33,68,64,445
21,71,49,54,75,8,425
6,82,76,38,61,5,473
38,80,70,29,36,69,419
58,26,22,98,46,86,451
14,34,23,59,18,57,429
51,97,43,47,38,56,379
73,42,18,33,98,36,444
22,16,37,88,49,82,448
39,76,38,99,28,50,423
89,14,20,11,88,80,515
80,54,26,39,62,19,415
29,49,28,63,5,96,450
3,19,73,39,60,8,466
27,17,56,66,76,6,451
7,10,61,99,38,79,487
79,70,59,93,54,88,449
47,70,99,75,70,26,445
46,68,52,1,47,14,414
4,45,41,8,19,16,467
6,58,56,47,86,35,415
94,38,44,45,56,13,412
11,17,64,41,99,2,494
73,33,51,90,28,54,411
25,69,38,12,55,60,412
1,40,55,23,54,73,421
98,70,13,5,73,50,477
81,88,82,90,97,55,499
15,42,3,59,74,1,474
44,48,80,90,88,62,432
17,70,74,40,64,83,438
53,90,63,84,19,80,456
34,89,7,73,0,12,511
64,84,84,84,22,56,455
5,65,27,6,7,19,502
49,98,84,74,90,33,468
47,33,37,3,69,63,414
8,84,68,19,37,55,446
25,31,51,54,95,0,447
43,37,30,85,1,82,458
57,17,3,89,76,88,494
13,96,68,39,82,1,496
6,26,3,33,33,63,463
91,25,6,5,49,26,481
68,44,81,27,13,18,449
77,5,46,95,57,7,474
39,82,93,62,12,41,448
32,55,78,95,36,75,439
42,28,65,69,46,67,388
85,69,79,67,34,76,447
13,14,59,32,49,78,431
59,10,85,54,35,72,429
8,5,26,92,19,82,518
60,41,52,57,93,7,418
92,7,25,14,42,28,477
40,31,14,20,52,89,438
21,14,82,84,52,63,450
94,43,30,45,11,59,426
92,83,57,83,23,95,492
10,44,62,38,68,19,421
19,94,80,2,39,69,486
80,51,65,13,23,76,440
51,43,75,73,53,36,377
3,60,0,64,99,76,500
78,26,16,66,48,62,419
72,76,78,48,73,95,451
20,13,73,89,57,55,445
25,42,67,68,5,37,428
1,75,97,54,55,72,457
27,31,80,45,31,92,440
13,49,85,95,75,69,466
22,70,90,42,11,8,479
45,59,96,12,81,15,467
27,42,63,54,58,83,393
15,19,52,22,81,66,446
47,73,18,48,70,31,401
0,86,85,7,25,80,522
16,97,87,71,44,74,473
48,12,12,54,41,23,419
8,96,93,77,29,9,523
17,31,5,31,95,17,495
3,56,53,9,50,21,429
34,48,72,4,70,90,449
32,3,61,18,59,7,462
70,15,54,96,46,46,416
54,94,62,86,65,23,443
46,87,22,80,16,88,474
47,46,30,11,65,26,406
86,41,52,62,27,21,414
69,6,19,49,38,45,413
41,37,51,48,32,90,385
85,61,11,78,99,3,513
99,19,44,99,66,2,502
13,9,45,68,73,69,446
3,2,17,16,68,48,483
32,38,64,43,41,95,407
30,86,78,63,32,42,426
6,79,79,93,97,1,545
65,63,12,31,39,0,448
88,31,95,17,9,67,496
57,86,31,86,39,45,417
54,28,97,8,13,87,492
54,78,19,16,45,60,415
0,4,93,98,28,98,560
95,42,12,29,2,63,475
99,39,50,41,65,16,421
83,89,84,39,29,27,464
41,58,29,84,48,17,409
68,90,13,85,46,2,485
61,64,21,79,93,63,444
33,31,14,29,57,88,440
40,57,27,66,17,63,405
75,89,93,65,97,37,487
31,86,22,50,74,86,447
86,24,5,29,5,55,480
57,54,36,23,88,72,416
56,41,34,26,55,36,376
11,82,36,68,30,31,444
60,62,15,66,78,49,406
71,24,51,86,23,7,457
7,10,83,17,82,12,521
95,31,51,84,92,64,460
30,83,45,2,88,3,493
14,90,80,25,98,85,518
30,8,65,89,7,67,479
0,40,45,73,90,2,478
54,52,91,26,7,96,464
42,49,36,54,41,34,353
57,63,10,15,61,73,433
74,37,33,2,15,89,478
7,54,93,4,17,69,491
15,81,82,34,98,2,513
95,75,77,0,82,81,515
45,83,44,23,21,11,440
67,33,20,97,55,17,452
33,46,74,11,1,77,462
63,48,35,10,92,25,439
39,81,86,75,78,53,439
73,75,28,9,86,12,488
63,47,37,63,52,45,352
66,90,25,15,72,91,483
69,26,7,49,39,38,411
49,41,79,30,22,38,400
57,24,79,34,22,23,435
60,38,54,70,32,74,392
92,80,31,75,4,55,471
54,34,77,32,5,35,427
24,62,55,45,83,99,434
98,30,47,34,87,0,476
55,21,30,93,31,56,425
50,57,60,40,35,30,365
46,19,83,95,54,25,445
74,41,14,65,0,54,441
55,66,77,3,68,32,435
36,78,15,7,44,68,446
79,52,78,48,1,71,435
53,10,70,44,70,68,411
58,39,33,76,36,84,413
59,44,11,90,68,48,417
37,99,94,45,20,79,473
15,66,71,33,86,71,450
20,34,3,60,69,82,457
21,55,47,26,96,21,438
99,1,80,95,10,25,541
1,87,65,11,39,37,466
84,83,22,9,91,59,490
86,73,4,56,70,41,444
37,83,89,7,19,87,499
6,35,79,79,33,13,473
5,40,16,90,66,45,452
5,70,35,13,98,68,486
52,2,7,77,18,26,478
48,44,5,83,37,28,422
82,88,26,89,13,18,505
52,94,60,82,0,60,453
99,90,79,20,31,87,508
2,53,26,53,15,86,452
21,89,15,94,19,80,511
6,25,33,11,43,85,468
97,49,10,88,10,11,507
41,52,4,82,77,75,445
94,34,71,63,98,1,495
59,43,0,44,16,9,448
94,92,98,70,59,1,517
8,6,42,86,21,18,492
26,13,76,15,67,55,447
50,53,95,58,67,43,385
62,92,74,46,11,50,425
21,77,35,95,1,3,514
77,56,90,80,79,85,473
85,17,56,12,89,95,500
23,39,36,83,73,80,441
88,75,69,65,9,69,462
60,49,57,22,10,34,404
37,18,93,65,51,94,452
17,30,33,36,12,41,431
2,19,0,69,16,53,487
72,81,93,38,24,63,451
39,32,97,44,55,11,428
44,17,84,32,70,52,416
85,53,64,26,0,47,432
47,27,17,37,64,98,436
15,75,20,0,32,98,508
85,49,97,96,99,16,516
46,61,32,8,86,76,440
65,69,11,99,54,56,437
78,11,10,97,72,58,488
70,67,-1,6,30,44,460
7,46,58,65,9,7,456
4,10,81,8,30,43,487
38,60,83,90,34,83,448
18,46,45,26,27,45,393
0,20,17,81,4,96,538
62,82,55,19,54,16,422
21,46,16,1,37,23,456
56,43,29,13,96,3,466
8,89,31,16,78,95,510
13,71,80,12,16,36,476
99,93,95,57,81,65,496
58,88,46,62,60,81,408
72,67,60,27,48,95,423
14,81,35,4,96,21,505
48,92,41,57,16,24,422
13,59,32,86,86,53,443
48,80,65,76,29,69,417
1,41,37,73,65,59,421
82,98,25,19,87,33,493
6,98,43,49,49,81,434
63,80,0,28,62,40,440
69,77,63,12,80,40,441
70,12,52,3,60,83,454
98,90,7,27,34,33,489
92,53,90,90,3,20,506
6,47,50,49,43,9,397
31,37,17,37,38,71,412
59,44,27,45,57,13,389
29,15,98,85,78,86,507
37,53,21,91,91,85,466
20,9,5,69,45,74,466
12,1,16,34,45,0,492
80,78,12,6,30,68,481
63,69,6,39,82,10,462
90,32,65,50,74,90,442
24,78,31,57,56,79,419
16,16,24,75,82,9,494
14,16,44,19,12,41,454
16,62,33,80,86,86,469
81,94,69,37,53,86,451
30,67,24,89,31,61,435
21,27,83,19,49,27,441
60,87,70,18,18,39,445
5,21,12,79,47,2,493
51,86,74,59,10,41,423
83,85,0,12,95,43,511
79,47,71,73,63,72,416
82,21,97,9,68,77,498
64,14,40,27,81,28,438
19,9,54,30,48,98,448
91,17,25,86,70,43,465
59,52,96,27,78,1,461
57,95,20,96,31,65,466
48,55,100,84,31,7,456
2,48,80,32,92,59,452
97,19,95,23,32,18,502
81,67,44,60,7,8,452
68,77,44,8,49,98,445
54,56,51,5,33,28,398
64,80,31,88,45,67,427
56,81,38,23,39,75,415
6,36,12,8,94,2,531
70,22,54,22,2,74,455
69,11,85,10,97,0,533
81,90,56,22,41,8,459
79,79,89,68,44,79,455
47,98,54,38,64,29,405
99,64,14,66,5,20,493
15,13,13,24,16,45,474
2,59,31,44,13,9,461
65,28,57,23,36,43,394
94,88,82,31,28,62,471
96,93,11,53,87,17,505
96,20,45,95,58,61,449
15,53,38,70,80,66,420
7,46,84,87,94,90,506
85,57,27,90,77,49,437
18,28,77,85,1,24,493
86,55,92,63,99,77,478
40,42,22,18,94,62,436
30,74,12,76,63,15,459
49,74,90,59,53,78,410
13,45,68,40,37,21,413
47,33,66,9,37,13,428
30,4,39,78,47,85,445
31,65,29,69,54,54,386
99,42,79,72,81,34,459
